127.0.0.1 - - [21/Jun/2023:16:57:35 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:10:49 +0900] "POST /MySNS2/jsp/session.jsp HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:10:49 +0900] "POST /MySNS2/jsp/friendList.jsp HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:10:49 +0900] "POST /MySNS2/jsp/feedGetGroup.jsp HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:10:51 +0900] "POST /MySNS2/jsp/session.jsp HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:14:52 +0900] "POST /MySNS2/jsp/session.jsp HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:14:52 +0900] "POST /MySNS2/jsp/friendList.jsp HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:14:52 +0900] "POST /MySNS2/jsp/feedGetGroup.jsp HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:14:55 +0900] "GET /MySNS2/main.html HTTP/1.1" 200 3592
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:14:55 +0900] "POST /MySNS2/jsp/session.jsp HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:14:55 +0900] "POST /MySNS2/jsp/friendList.jsp HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:14:55 +0900] "POST /MySNS2/jsp/feedGetGroup.jsp HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:14:57 +0900] "GET /MySNS2/main.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:14:57 +0900] "POST /MySNS2/jsp/session.jsp HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:14:57 +0900] "POST /MySNS2/jsp/friendList.jsp HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:14:57 +0900] "POST /MySNS2/jsp/feedGetGroup.jsp HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:16:12 +0900] "GET /MySNS2/main.html HTTP/1.1" 200 3596
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:16:12 +0900] "POST /MySNS2/jsp/session.jsp HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:16:12 +0900] "POST /MySNS2/jsp/friendList.jsp HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:16:12 +0900] "POST /MySNS2/jsp/feedGetGroup.jsp HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:16:14 +0900] "GET /MySNS2/main.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:16:14 +0900] "POST /MySNS2/jsp/session.jsp HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:16:14 +0900] "POST /MySNS2/jsp/friendList.jsp HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:16:14 +0900] "POST /MySNS2/jsp/feedGetGroup.jsp HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:16:14 +0900] "GET /MySNS2/main.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:16:14 +0900] "POST /MySNS2/jsp/session.jsp HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:16:14 +0900] "POST /MySNS2/jsp/friendList.jsp HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:16:14 +0900] "POST /MySNS2/jsp/feedGetGroup.jsp HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:16:14 +0900] "GET /MySNS2/main.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:16:15 +0900] "POST /MySNS2/jsp/session.jsp HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:16:15 +0900] "POST /MySNS2/jsp/friendList.jsp HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:16:15 +0900] "POST /MySNS2/jsp/feedGetGroup.jsp HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:16:15 +0900] "POST /MySNS2/jsp/feedGetGroup.jsp HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:16:16 +0900] "POST /MySNS2/jsp/feedGetGroup.jsp HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:16:17 +0900] "POST /MySNS2/jsp/feedGetGroup.jsp HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:16:17 +0900] "POST /MySNS2/jsp/feedGetGroup.jsp HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:16:17 +0900] "POST /MySNS2/jsp/feedGetGroup.jsp HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:16:18 +0900] "POST /MySNS2/jsp/feedGetGroup.jsp HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:22:47 +0900] "GET /MySNS3/feedView.html HTTP/1.1" 200 1411
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:22:47 +0900] "GET /MySNS3/js/jquery-3.6.1.min.js HTTP/1.1" 200 89664
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:22:48 +0900] "GET /MySNS3/css/core.css HTTP/1.1" 200 1745
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:22:48 +0900] "GET /MySNS3/css/main.css HTTP/1.1" 200 1233
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:22:48 +0900] "GET /MySNS3/js/core.js HTTP/1.1" 200 1803
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:22:48 +0900] "POST /MySNS3/jsp/session.jsp HTTP/1.1" 200 9
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:22:49 +0900] "GET /MySNS3/login.html HTTP/1.1" 200 1779
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:22:59 +0900] "POST /MySNS3/jsp/login.jsp HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:22:59 +0900] "POST /MySNS3/jsp/login.jsp?id=kim111@abc.com&ps=111 HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:23:06 +0900] "POST /MySNS3/jsp/login.jsp HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:23:06 +0900] "POST /MySNS3/jsp/login.jsp?id=kim@abc.com&ps=111 HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:23:08 +0900] "GET /MySNS3/main.html HTTP/1.1" 200 3498
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:23:08 +0900] "POST /MySNS3/jsp/session.jsp HTTP/1.1" 200 16
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:23:08 +0900] "POST /MySNS3/jsp/friendList.jsp HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:23:08 +0900] "POST /MySNS3/jsp/feedGetGroup.jsp HTTP/1.1" 200 415
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:23:08 +0900] "GET /MySNS3/images/plant2.jpg HTTP/1.1" 200 49687
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:23:08 +0900] "GET /MySNS3/images/contact.jpg HTTP/1.1" 200 7279
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:23:42 +0900] "POST /MySNS3/jsp/session.jsp HTTP/1.1" 200 16
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:23:46 +0900] "POST /MySNS3/jsp/session.jsp HTTP/1.1" 200 16
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:23:49 +0900] "POST /MySNS3/jsp/feedGetGroup.jsp HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:23:51 +0900] "POST /MySNS3/jsp/feedGetGroup.jsp HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:23:52 +0900] "POST /MySNS3/jsp/feedGetGroup.jsp HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:23:52 +0900] "POST /MySNS3/jsp/feedGetGroup.jsp HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:23:55 +0900] "GET /MySNS3/feedAdd.html HTTP/1.1" 200 2902
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:23:55 +0900] "POST /MySNS3/jsp/session.jsp HTTP/1.1" 200 16
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:23:59 +0900] "POST /MySNS3/jsp/feedAdd.jsp HTTP/1.1" 200 16
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:24:01 +0900] "POST /MySNS3/jsp/session.jsp HTTP/1.1" 200 16
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:24:01 +0900] "POST /MySNS3/jsp/friendList.jsp HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:24:01 +0900] "POST /MySNS3/jsp/feedGetGroup.jsp HTTP/1.1" 200 388
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:24:11 +0900] "GET /MySNS3/friend.html HTTP/1.1" 200 2713
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:24:11 +0900] "POST /MySNS3/jsp/session.jsp HTTP/1.1" 200 16
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:24:11 +0900] "POST /MySNS3/jsp/friendList.jsp HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:24:14 +0900] "POST /MySNS3/jsp/session.jsp HTTP/1.1" 200 16
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:24:14 +0900] "POST /MySNS3/jsp/friendList.jsp HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:24:15 +0900] "GET /MySNS3/friendAdd.html HTTP/1.1" 200 2661
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:24:15 +0900] "POST /MySNS3/jsp/session.jsp HTTP/1.1" 200 16
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:24:15 +0900] "POST /MySNS3/jsp/userList.jsp HTTP/1.1" 200 230
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:24:15 +0900] "GET /MySNS3/images/ico_delete.png HTTP/1.1" 200 14371
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:24:24 +0900] "POST /MySNS3/jsp/friendAdd.jsp HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:24:27 +0900] "POST /MySNS3/jsp/session.jsp HTTP/1.1" 200 16
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:24:27 +0900] "POST /MySNS3/jsp/friendList.jsp HTTP/1.1" 200 78
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:24:29 +0900] "POST /MySNS3/jsp/session.jsp HTTP/1.1" 200 16
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:24:29 +0900] "POST /MySNS3/jsp/friendList.jsp HTTP/1.1" 200 78
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:24:29 +0900] "POST /MySNS3/jsp/feedGetGroup.jsp HTTP/1.1" 200 384
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:24:34 +0900] "POST /MySNS3/jsp/session.jsp HTTP/1.1" 200 16
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:24:34 +0900] "POST /MySNS3/jsp/friendList.jsp HTTP/1.1" 200 78
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:24:36 +0900] "POST /MySNS3/jsp/friendRemove.jsp HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:24:37 +0900] "GET /MySNS3/friend.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:24:37 +0900] "POST /MySNS3/jsp/session.jsp HTTP/1.1" 200 16
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:24:37 +0900] "POST /MySNS3/jsp/friendList.jsp HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:24:38 +0900] "POST /MySNS3/jsp/session.jsp HTTP/1.1" 200 16
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:24:38 +0900] "POST /MySNS3/jsp/friendList.jsp HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:24:38 +0900] "POST /MySNS3/jsp/feedGetGroup.jsp HTTP/1.1" 200 388
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:24:42 +0900] "GET /MySNS3/userInfo.html HTTP/1.1" 200 3784
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:24:43 +0900] "POST /MySNS3/jsp/session.jsp HTTP/1.1" 200 16
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:24:43 +0900] "POST /MySNS3/jsp/userGet.jsp HTTP/1.1" 200 82
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:24:45 +0900] "POST /MySNS3/jsp/session.jsp HTTP/1.1" 200 16
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:24:45 +0900] "POST /MySNS3/jsp/friendList.jsp HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:24:45 +0900] "POST /MySNS3/jsp/feedGetGroup.jsp HTTP/1.1" 200 388
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:24:46 +0900] "POST /MySNS3/jsp/session.jsp HTTP/1.1" 200 16
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:24:46 +0900] "POST /MySNS3/jsp/friendList.jsp HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:24:50 +0900] "POST /MySNS3/jsp/session.jsp HTTP/1.1" 200 16
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:24:50 +0900] "POST /MySNS3/jsp/friendList.jsp HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:24:50 +0900] "POST /MySNS3/jsp/feedGetGroup.jsp HTTP/1.1" 200 388
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:24:51 +0900] "POST /MySNS3/jsp/session.jsp HTTP/1.1" 200 16
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:24:51 +0900] "POST /MySNS3/jsp/userGet.jsp HTTP/1.1" 200 82
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:24:53 +0900] "POST /MySNS3/jsp/logout.jsp HTTP/1.1" 200 134
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:25:53 +0900] "GET /UniQ2/register.html HTTP/1.1" 200 3223
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:25:53 +0900] "GET /UniQ2/images/left-arrow.png HTTP/1.1" 200 4966
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:26:15 +0900] "GET /UniQ2/surveyList.html HTTP/1.1" 200 3664
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:26:15 +0900] "GET /UniQ2/images/add.png HTTP/1.1" 200 2882
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:26:15 +0900] "GET /UniQ2/images/search.png HTTP/1.1" 200 14511
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:26:24 +0900] "GET /UniQ2/myQuestion.html HTTP/1.1" 200 4648
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:26:24 +0900] "GET /UniQ2/style.css HTTP/1.1" 404 826
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:26:26 +0900] "GET /UniQ2/myQuestionRegistered.html HTTP/1.1" 200 4630
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:26:26 +0900] "GET /UniQ2/style.css HTTP/1.1" 404 826
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:26:27 +0900] "GET /UniQ2/style.css HTTP/1.1" 404 826
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:26:28 +0900] "GET /UniQ2/style.css HTTP/1.1" 404 826
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:26:29 +0900] "GET /UniQ2/style.css HTTP/1.1" 404 826
